BactReads/KONM20COMPDNA1_14_R1_bacterial.fastq.gz	1873488 149.807 51 150
BactReads/KONM20COMPDNA1_15_R1_bacterial.fastq.gz	1818928 149.74 51 150
BactReads/KONM20COMPDNA1_16_R1_bacterial.fastq.gz	1833577 149.824 51 150
BactReads/KONM20COMPDNA1_17_R1_bacterial.fastq.gz	1701064 149.814 51 150
BactReads/KONM20COMPDNA1_18_R1_bacterial.fastq.gz	1743324 149.81 51 150
BactReads/LENM20COMPDNA1_2_R1_bacterial.fastq.gz	1423886 149.607 51 150
BactReads/LENM20COMPDNA1_3_R1_bacterial.fastq.gz	1200100 149.561 51 150
BactReads/LENM20COMPDNA1_4_R1_bacterial.fastq.gz	1548246 149.592 51 150
BactReads/LENM20COMPDNA1_5_R1_bacterial.fastq.gz	1627740 149.122 51 150
BactReads/LENM20COMPDNA1_6_R1_bacterial.fastq.gz	1216268 149.667 51 150
BactReads/LENM20COMPDNA1_7_R1_bacterial.fastq.gz	1452789 149.621 51 150
BactReads/LENM20COMPDNA1_8_R1_bacterial.fastq.gz	1465698 149.731 51 150
BactReads/LENM20COMPDNA1_9_R1_bacterial.fastq.gz	1449950 149.716 51 150
BactReads/LENM20COMPDNA1_R1_bacterial.fastq.gz	1421413 149.703 51 150
BactReads/MLBM20COMPDNA1_2_R1_bacterial.fastq.gz	1372730 149.599 51 150
BactReads/MLBM20COMPDNA1_3_R1_bacterial.fastq.gz	1349969 149.749 51 150
BactReads/MLBM20COMPDNA1_R1_bacterial.fastq.gz	1421147 149.699 51 150
BactReads/MLBO20COMPDNA1_R1_bacterial.fastq.gz	1472152 149.813 51 150
BactReads/OAEM20COMPDNA1_9_R1_bacterial.fastq.gz	1990310 149.783 51 150
BactReads/ONAM20COMPDNA1_13_R1_bacterial.fastq.gz	1946336 149.647 51 150
BactReads/ONAM20COMPDNA1_14_R1_bacterial.fastq.gz	1915213 149.749 51 150
BactReads/ONAM20COMPDNA1_15_R1_bacterial.fastq.gz	2117055 149.777 51 150
BactReads/ONAM20COMPDNA1_16_R1_bacterial.fastq.gz	1908959 149.718 51 150
BactReads/ONAM20COMPDNA1_17_R1_bacterial.fastq.gz	1968854 149.667 51 150
BactReads/ORNM20COMPDNA1_2_R1_bacterial.fastq.gz	1557088 149.583 51 150
BactReads/ORNM20COMPDNA1_3_R1_bacterial.fastq.gz	1396346 149.671 51 150
BactReads/ORNM20COMPDNA1_5_R1_bacterial.fastq.gz	1543232 149.662 51 150
BactReads/ORNM20COMPDNA1_R1_bacterial.fastq.gz	1631796 149.662 51 150
BactReads/ORNO20COMPDNA1_R1_bacterial.fastq.gz	1744669 149.85 51 150
BactReads/OSBM20COMPDNA1_10_R1_bacterial.fastq.gz	1337946 149.769 51 150
BactReads/OSBM20COMPDNA1_11_R1_bacterial.fastq.gz	1475088 149.726 51 150
BactReads/OSBM20COMPDNA1_12_R1_bacterial.fastq.gz	1575406 149.671 51 150
BactReads/OSBM20COMPDNA1_13_R1_bacterial.fastq.gz	1511289 149.718 51 150
BactReads/OSBM20COMPDNA1_7_R1_bacterial.fastq.gz	1543183 149.537 51 150
BactReads/OSBM20COMPDNA1_8_R1_bacterial.fastq.gz	1756679 149.63 51 150
BactReads/OSBM20COMPDNA1_9_R1_bacterial.fastq.gz	1545033 149.688 51 150
BactReads/OSBO20COMPDNA1_3_R1_bacterial.fastq.gz	1732250 149.698 51 150
BactReads/OSBO20COMPDNA1_4_R1_bacterial.fastq.gz	1379165 149.73 51 150
BactReads/PUUO20COMPDNA1_10_R1_bacterial.fastq.gz	1493413 149.772 51 150
BactReads/PUUO20COMPDNA1_11_R1_bacterial.fastq.gz	1696854 149.851 51 150
BactReads/PUUO20COMPDNA1_12_R1_bacterial.fastq.gz	1557762 149.806 51 150
BactReads/PUUO20COMPDNA1_13_R1_bacterial.fastq.gz	1691053 149.791 51 150
BactReads/PUUO20COMPDNA1_14_R1_bacterial.fastq.gz	1547274 149.8 51 150
BactReads/PUUO20COMPDNA1_15_R1_bacterial.fastq.gz	1626825 149.734 51 150
BactReads/PUUO20COMPDNA1_16_R1_bacterial.fastq.gz	1466505 149.759 51 150
BactReads/PUUO20COMPDNA1_17_R1_bacterial.fastq.gz	1445457 149.778 51 150
BactReads/PUUO20COMPDNA1_18_R1_bacterial.fastq.gz	1550176 149.782 51 150
BactReads/SCBM20COMPDNA1_10_R1_bacterial.fastq.gz	1701775 149.776 51 150
BactReads/SCBM20COMPDNA1_11_R1_bacterial.fastq.gz	1603807 149.717 51 150
BactReads/SCBM20COMPDNA1_12_R1_bacterial.fastq.gz	1666919 149.681 51 150
BactReads/SCBM20COMPDNA1_13_R1_bacterial.fastq.gz	1573834 149.603 51 150
BactReads/SCBM20COMPDNA1_6_R1_bacterial.fastq.gz	1571744 149.731 51 150
